SUBJECT,RELATION,OBJECT_PROPERTY,SCORE
Narc,HAS_CAST,Ray Liotta,2
Narc,HAS_GENRE,Mystery,2
Narc,HAS_GENRE,Thriller,0
Narc,HAS_GENRE,Drama,2
Narc,HAS_GENRE,Crime,2
Back to Hannibal: The Return of Tom Sawyer and Huckleberry Finn,HAS_GENRE,Drama,2
Back to Hannibal: The Return of Tom Sawyer and Huckleberry Finn,HAS_GENRE,Adventure,2
Blood and Bones,HAS_GENRE,misc,0
The Player,HAS_CAST,Whoopi Goldberg,2
The Player,HAS_CAST,Tim Robbins,2
The Player,HAS_GENRE,Crime,2
The Player,HAS_GENRE,Comedy,2
The Player,HAS_GENRE,Drama,2
The Player,HAS_GENRE,Mystery,2
MirrorMask,HAS_GENRE,misc,0
MirrorMask,HAS_WRITER,Neil Gaiman,2
MirrorMask,HAS_GENRE,Fantasy,2
The Prophecy,HAS_CAST,Christopher Walken,2
The Prophecy,HAS_GENRE,Thriller,2
The Prophecy,HAS_GENRE,Fantasy,2
The Prophecy,HAS_GENRE,Horror,2
All Dogs Go to Heaven 2,HAS_CAST,Charlie Sheen,2
All Dogs Go to Heaven 2,HAS_GENRE,Fantasy,2
All Dogs Go to Heaven 2,HAS_GENRE,Adventure,2
All Dogs Go to Heaven 2,HAS_GENRE,Family,2
All Dogs Go to Heaven 2,HAS_GENRE,Animation,2
All Dogs Go to Heaven 2,HAS_GENRE,Romance,2
The Haunting,HAS_CAST,Owen Wilson,2
The Haunting,HAS_CAST,Catherine Zeta-Jones,2
The Haunting,HAS_CAST,Liam Neeson,2
The Haunting,HAS_GENRE,Mystery,2
The Haunting,HAS_GENRE,Fantasy,2
The Haunting,HAS_GENRE,Thriller,2
The Haunting,HAS_GENRE,Horror,2
Love and Basketball,HAS_CAST,Omar Epps,2
Love and Basketball,HAS_GENRE,Romance,2
Love and Basketball,HAS_GENRE,Drama,2
Love and Basketball,HAS_GENRE,Comedy,2
Rooster Cogburn,HAS_CAST,John Wayne,2
Rooster Cogburn,HAS_GENRE,Western,2
Rooster Cogburn,HAS_GENRE,Drama,2
Rooster Cogburn,HAS_GENRE,Adventure,2
Picture Perfect,HAS_CAST,Kevin Bacon,2
Picture Perfect,HAS_CAST,Jennifer Aniston,2
Picture Perfect,HAS_GENRE,Drama,2
Picture Perfect,HAS_GENRE,Comedy,2
Picture Perfect,HAS_GENRE,Romance,2
Twisted,HAS_CAST,Ashley Judd,2
Twisted,HAS_GENRE,Thriller,2
Twisted,HAS_GENRE,Drama,2
Twisted,HAS_GENRE,Crime,2
Twisted,HAS_GENRE,Adventure,2
Twisted,HAS_GENRE,Action,2
61*,HAS_DIRECTOR,Billy Crystal,2
61*,HAS_GENRE,History,2
61*,HAS_GENRE,Drama,2
61*,HAS_GENRE,TV Movie,2
Atlantic Rim,HAS_GENRE,Science Fiction,2
Atlantic Rim,HAS_GENRE,Action,2
Frida,HAS_CAST,Salma Hayek Pinault,0
Frida,HAS_GENRE,Romance,0
Frida,HAS_GENRE,Drama,0
Cats,HAS_GENRE,Music,0
Stargate,HAS_CAST,Kurt Russell,2
Stargate,HAS_GENRE,Science Fiction,2
Stargate,HAS_GENRE,Adventure,2
Stargate,HAS_GENRE,Action,2
Hello Herman,HAS_GENRE,misc,0
Paris Can Wait,HAS_CAST,Alec Baldwin,2
Paris Can Wait,HAS_CAST,Diane Lane,2
Paris Can Wait,HAS_GENRE,Romance,2
Paris Can Wait,HAS_GENRE,Drama,2
Paris Can Wait,HAS_GENRE,Comedy,2
Seven,HAS_CAST,Charles Bronson,0
Seven,HAS_CAST,Steve McQueen,0
Seven,HAS_GENRE,Western,0
Seven,HAS_GENRE,Adventure,0
Seven,HAS_GENRE,Drama,0
Seven,HAS_GENRE,Action,0
Wonder Woman 2,HAS_GENRE,misc,0
Brick,HAS_DIRECTOR,Rian Johnson,2
Brick,HAS_CAST,Joseph Gordon-Levitt,2
Brick,HAS_GENRE,Mystery,2
Brick,HAS_GENRE,Drama,2
The Others,HAS_CAST,Nicole Kidman,2
The Others,HAS_GENRE,Thriller,2
The Others,HAS_GENRE,Mystery,2
The Others,HAS_GENRE,Horror,2
Bernie,HAS_CAST,Matthew McConaughey,2
Bernie,HAS_CAST,Jack Black,2
Bernie,HAS_GENRE,Drama,2
Bernie,HAS_GENRE,Crime,2
Bernie,HAS_GENRE,Comedy,2
Puppet Master,HAS_GENRE,Science Fiction,2
Puppet Master,HAS_GENRE,Fantasy,2
Puppet Master,HAS_GENRE,Horror,2
Raiders of the Lost Ark,HAS_DIRECTOR,Steven Spielberg,2
Raiders of the Lost Ark,HAS_CAST,Harrison Ford,2
Raiders of the Lost Ark,HAS_GENRE,Action,2
Raiders of the Lost Ark,HAS_GENRE,Adventure,2
American Ninja,HAS_GENRE,Action,2
Big Bear,HAS_GENRE,Comedy,2
The Wind in the Willows,HAS_GENRE,Family,2
The Wind in the Willows,HAS_GENRE,Drama,0
The Wind in the Willows,HAS_GENRE,Animation,2
Baby Driver,HAS_WRITER,Edgar Wright,2
Baby Driver,HAS_DIRECTOR,Edgar Wright,2
Baby Driver,HAS_CAST,Jamie Foxx,2
Baby Driver,HAS_CAST,Kevin Spacey,2
Baby Driver,HAS_CAST,Ansel Elgort,2
Baby Driver,HAS_GENRE,Crime,2
Baby Driver,HAS_GENRE,Action,2
"Murder, My Sweet",HAS_GENRE,Drama,2
"Murder, My Sweet",HAS_GENRE,Mystery,2
Life of the Party,HAS_WRITER,Melissa McCarthy,2
Life of the Party,HAS_CAST,Maya Rudolph,2
Life of the Party,HAS_CAST,Melissa McCarthy,2
Life of the Party,HAS_GENRE,Comedy,2
Erased,HAS_GENRE,Fantasy,0
Erased,HAS_GENRE,Thriller,2
Loverboy,HAS_GENRE,Drama,0
Full Metal Village,HAS_GENRE,misc,0
Shakespeare in Love,HAS_CAST,Judi Dench,2
Shakespeare in Love,HAS_CAST,Gwyneth Paltrow,2
Shakespeare in Love,HAS_CAST,Joseph Fiennes,2
Shakespeare in Love,HAS_GENRE,Comedy,2
Shakespeare in Love,HAS_GENRE,History,2
Shakespeare in Love,HAS_GENRE,Romance,2
Bedevilled,HAS_GENRE,Horror,0
Bedevilled,HAS_GENRE,Drama,0
Bedevilled,HAS_GENRE,Crime,2
Bedevilled,HAS_GENRE,Thriller,2
Police Story,HAS_WRITER,Jackie Chan,2
Police Story,HAS_DIRECTOR,Jackie Chan,2
Police Story,HAS_CAST,Michelle Yeoh,0
Police Story,HAS_CAST,Jackie Chan,2
Police Story,HAS_GENRE,Thriller,2
Police Story,HAS_GENRE,Crime,2
Police Story,HAS_GENRE,Action,2
Thank You for Smoking,HAS_GENRE,Drama,2
Thank You for Smoking,HAS_GENRE,Comedy,2
Soul Surfer,HAS_CAST,Dennis Quaid,2
Soul Surfer,HAS_CAST,Helen Hunt,2
Soul Surfer,HAS_GENRE,Drama,2
Soul Surfer,HAS_GENRE,Family,2
Last Ounce of Courage,HAS_GENRE,Drama,2
Saving Silverman,HAS_CAST,Jack Black,2
Saving Silverman,HAS_CAST,Steve Zahn,2
Saving Silverman,HAS_GENRE,Romance,2
Saving Silverman,HAS_GENRE,Crime,2
Saving Silverman,HAS_GENRE,Comedy,2
The Hangover Part II,HAS_CAST,Justin Bartha,2
The Hangover Part II,HAS_CAST,Zach Galifianakis,2
The Hangover Part II,HAS_CAST,Ed Helms,2
The Hangover Part II,HAS_CAST,Bradley Cooper,2
The Hangover Part II,HAS_GENRE,Comedy,2
Men of Honor,HAS_CAST,Charlize Theron,2
Men of Honor,HAS_CAST,Cuba Gooding Jr.,2
Men of Honor,HAS_CAST,Robert De Niro,2
Men of Honor,HAS_GENRE,Drama,2
Home Sweet Home,HAS_GENRE,Horror,0
From Justin to Kelly,HAS_GENRE,Romance,2
From Justin to Kelly,HAS_GENRE,Comedy,2
House of Flying Daggers,HAS_GENRE,Action,2
House of Flying Daggers,HAS_GENRE,Drama,2
House of Flying Daggers,HAS_GENRE,Adventure,2
Twitches,HAS_GENRE,TV Movie,2
Twitches,HAS_GENRE,Fantasy,2
Twitches,HAS_GENRE,Family,2
Twitches,HAS_GENRE,Drama,2
Twitches,HAS_GENRE,Comedy,2
Bob Fleming... Mission Casablanca,HAS_GENRE,Action,2
Bob Fleming... Mission Casablanca,HAS_GENRE,Adventure,2
Clip,HAS_GENRE,Drama,0
BURN-E,HAS_GENRE,Animation,0
The Boss,HAS_CAST,Kathy Bates,2
The Boss,HAS_CAST,Peter Dinklage,2
The Boss,HAS_CAST,Kristen Bell,2
The Boss,HAS_CAST,Melissa McCarthy,2
The Boss,HAS_GENRE,Comedy,2
The Revenant,HAS_CAST,Tom Hardy,2
The Revenant,HAS_CAST,Leonardo DiCaprio,2
The Revenant,HAS_GENRE,Adventure,2
The Revenant,HAS_GENRE,Drama,2
The Revenant,HAS_GENRE,Western,2
The Revenant,HAS_GENRE,Horror,0
The Revenant,HAS_GENRE,Comedy,0
Three Men and a Baby,HAS_GENRE,Comedy,2
Chasing Amy,HAS_DIRECTOR,Kevin Smith,2
Chasing Amy,HAS_CAST,Joey Lauren Adams,2
Chasing Amy,HAS_CAST,Ben Affleck,2
Chasing Amy,HAS_GENRE,Romance,2
Chasing Amy,HAS_GENRE,Drama,2
Chasing Amy,HAS_GENRE,Comedy,2
Pee-wee's Big Adventure,HAS_DIRECTOR,Tim Burton,2
Pee-wee's Big Adventure,HAS_GENRE,Adventure,2
Pee-wee's Big Adventure,HAS_GENRE,Comedy,2
Jarhead 2: Field of Fire,HAS_GENRE,Action,2
Jarhead 2: Field of Fire,HAS_GENRE,War,2
Catwoman,HAS_CAST,Sharon Stone,2
Catwoman,HAS_CAST,Halle Berry,2
Catwoman,HAS_GENRE,Crime,2
Catwoman,HAS_GENRE,Mystery,0
Catwoman,HAS_GENRE,Fantasy,2
Catwoman,HAS_GENRE,Action,2
White House Down,HAS_CAST,Jamie Foxx,2
White House Down,HAS_CAST,Channing Tatum,2
White House Down,HAS_GENRE,Thriller,2
White House Down,HAS_GENRE,Drama,2
White House Down,HAS_GENRE,Action,2
Kindergarten Cop,HAS_CAST,Arnold Schwarzenegger,2
Kindergarten Cop,HAS_GENRE,Comedy,2
"Natasha, Pierre & The Great Comet of 1812",HAS_GENRE,Music,2
"Natasha, Pierre & The Great Comet of 1812",HAS_GENRE,Romance,2
"Natasha, Pierre & The Great Comet of 1812",HAS_GENRE,Drama,2
The Pursuit of Happiness,HAS_GENRE,misc,0
The Pursuit of Happiness,HAS_CAST,Joan Bennett,0
The Pursuit of Happiness,HAS_GENRE,Romance,0
The Pursuit of Happiness,HAS_GENRE,History,0
The Pursuit of Happiness,HAS_GENRE,Comedy,0
Dracula A.D. 1972,HAS_GENRE,Horror,2
The Fighting American,HAS_GENRE,Drama,2
The Fighting American,HAS_GENRE,Adventure,2
Leo the Lion: King of the Jungle,HAS_GENRE,Family,2
Leo the Lion: King of the Jungle,HAS_GENRE,Adventure,2
Leo the Lion: King of the Jungle,HAS_GENRE,Animation,2
Haunted House,HAS_GENRE,Fantasy,0
The Parallax View,HAS_GENRE,Thriller,2
The Parallax View,HAS_GENRE,Drama,2
The Parallax View,HAS_GENRE,Crime,2
Beverly Hills Cop III,HAS_CAST,Judge Reinhold,2
Beverly Hills Cop III,HAS_CAST,Eddie Murphy,2
Beverly Hills Cop III,HAS_GENRE,Crime,2
Beverly Hills Cop III,HAS_GENRE,Comedy,2
Beverly Hills Cop III,HAS_GENRE,Action,2
All Quiet on the Western Front,HAS_GENRE,War,2
All Quiet on the Western Front,HAS_GENRE,Drama,2
Nightwatch,HAS_CAST,Lauren Graham,2
Nightwatch,HAS_CAST,Josh Brolin,2
Nightwatch,HAS_CAST,Nick Nolte,2
Nightwatch,HAS_CAST,Patricia Arquette,2
Nightwatch,HAS_GENRE,Thriller,2
Nightwatch,HAS_GENRE,Mystery,2
Nightwatch,HAS_GENRE,Horror,2
Nightwatch,HAS_GENRE,Drama,2
A Perfect Murder,HAS_CAST,Gwyneth Paltrow,2
A Perfect Murder,HAS_CAST,Michael Douglas,2
A Perfect Murder,HAS_GENRE,Drama,2
A Perfect Murder,HAS_GENRE,Thriller,2
A Perfect Murder,HAS_GENRE,Crime,2
The Aristocrats,HAS_CAST,Hank Azaria,2
The Aristocrats,HAS_GENRE,Documentary,2
The Aristocrats,HAS_GENRE,Comedy,2
After the Wedding,HAS_GENRE,Drama,2
Olaf's Frozen Adventure,HAS_CAST,Idina Menzel,2
Olaf's Frozen Adventure,HAS_CAST,Kristen Bell,2
Olaf's Frozen Adventure,HAS_CAST,Josh Gad,2
Olaf's Frozen Adventure,HAS_GENRE,Fantasy,2
Olaf's Frozen Adventure,HAS_GENRE,Comedy,2
Olaf's Frozen Adventure,HAS_GENRE,Adventure,2
Olaf's Frozen Adventure,HAS_GENRE,Family,2
Olaf's Frozen Adventure,HAS_GENRE,Animation,2
"Girl, Interrupted",HAS_DIRECTOR,James Mangold,2
"Girl, Interrupted",HAS_CAST,Brittany Murphy,2
"Girl, Interrupted",HAS_CAST,Angelina Jolie,2
"Girl, Interrupted",HAS_CAST,Winona Ryder,2
"Girl, Interrupted",HAS_GENRE,Drama,2
Amistad,HAS_DIRECTOR,Steven Spielberg,2
Amistad,HAS_CAST,Matthew McConaughey,2
Amistad,HAS_CAST,Anthony Hopkins,2
Amistad,HAS_CAST,Morgan Freeman,2
Amistad,HAS_GENRE,Mystery,2
Amistad,HAS_GENRE,History,2
Amistad,HAS_GENRE,Drama,2
"That's It, That's All",HAS_GENRE,Documentary,2
The Aristocats,HAS_GENRE,Adventure,2
The Aristocats,HAS_GENRE,Family,2
The Aristocats,HAS_GENRE,Comedy,2
The Aristocats,HAS_GENRE,Animation,2
Ula,HAS_CAST,Terry Crews,0
Ula,HAS_CAST,Sylvester Stallone,0
Ula,HAS_GENRE,Drama,0
How to Be a Latin Lover,HAS_CAST,Kristen Bell,2
How to Be a Latin Lover,HAS_CAST,Rob Lowe,2
How to Be a Latin Lover,HAS_CAST,Salma Hayek Pinault,2
How to Be a Latin Lover,HAS_GENRE,Comedy,2
Hotel Transylvania,HAS_CAST,Kevin James,2
Hotel Transylvania,HAS_CAST,Selena Gomez,2
Hotel Transylvania,HAS_CAST,Andy Samberg,2
Hotel Transylvania,HAS_CAST,Adam Sandler,2
Hotel Transylvania,HAS_GENRE,Fantasy,2
Hotel Transylvania,HAS_GENRE,Family,2
Hotel Transylvania,HAS_GENRE,Comedy,2
Hotel Transylvania,HAS_GENRE,Animation,2
Four Women of Egypt,HAS_GENRE,Documentary,2
Superman vs. The Elite,HAS_GENRE,Action,2
Superman vs. The Elite,HAS_GENRE,Animation,2
Superman vs. The Elite,HAS_GENRE,Science Fiction,2
Tarzan & Jane,HAS_GENRE,Family,2
Tarzan & Jane,HAS_GENRE,Animation,2
The Death and Life of Bobby Z,HAS_CAST,Laurence Fishburne,2
The Death and Life of Bobby Z,HAS_CAST,Paul Walker,2
The Death and Life of Bobby Z,HAS_GENRE,Crime,2
The Death and Life of Bobby Z,HAS_GENRE,Thriller,2
The Death and Life of Bobby Z,HAS_GENRE,Action,2
The Death and Life of Bobby Z,HAS_GENRE,Drama,2
Star Trek: The Motion Picture,HAS_CAST,George Takei,2
Star Trek: The Motion Picture,HAS_GENRE,Mystery,2
Star Trek: The Motion Picture,HAS_GENRE,Adventure,2
Star Trek: The Motion Picture,HAS_GENRE,Science Fiction,2
The Enemy,HAS_GENRE,Drama,2
The Young Victoria,HAS_CAST,Paul Bettany,2
The Young Victoria,HAS_CAST,Emily Blunt,2
The Young Victoria,HAS_GENRE,Romance,2
The Young Victoria,HAS_GENRE,History,2
The Young Victoria,HAS_GENRE,Drama,2
Blacktop,HAS_GENRE,Thriller,2
Blacktop,HAS_GENRE,Drama,2
The Naked Gun 2½: The Smell of Fear,HAS_CAST,Leslie Nielsen,2
The Naked Gun 2½: The Smell of Fear,HAS_GENRE,Crime,2
The Naked Gun 2½: The Smell of Fear,HAS_GENRE,Comedy,2
Happiness,HAS_GENRE,Romance,0
Happiness,HAS_GENRE,Comedy,2
Moses,HAS_CAST,Ben Kingsley,2
Moses,HAS_GENRE,Fantasy,0
Moses,HAS_GENRE,Drama,2
Cyborg X,HAS_GENRE,Action,2
Cyborg X,HAS_GENRE,Science Fiction,2
Cyborg X,HAS_GENRE,Horror,2
The Devil's Candy,HAS_GENRE,Thriller,0
The Devil's Candy,HAS_GENRE,Mystery,2
The Devil's Candy,HAS_GENRE,Drama,2
The Devil's Candy,HAS_GENRE,Horror,2
The Last Five Years,HAS_CAST,Anna Kendrick,2
The Last Five Years,HAS_GENRE,Romance,2
The Last Five Years,HAS_GENRE,Music,2
The Last Five Years,HAS_GENRE,Drama,2
The Last Five Years,HAS_GENRE,Comedy,2
American Sniper,HAS_DIRECTOR,Clint Eastwood,2
American Sniper,HAS_CAST,Bradley Cooper,2
American Sniper,HAS_GENRE,Action,2
American Sniper,HAS_GENRE,War,2
Creed,HAS_CAST,Sylvester Stallone,2
Creed,HAS_GENRE,Drama,2
Creed,HAS_GENRE,Action,2
Hidden Figures,HAS_CAST,Kevin Costner,2
Hidden Figures,HAS_CAST,Octavia Spencer,2
Hidden Figures,HAS_GENRE,History,2
Hidden Figures,HAS_GENRE,Drama,2
Death Run,HAS_GENRE,Science Fiction,2
Death Run,HAS_GENRE,Horror,0
Death Run,HAS_GENRE,Action,2
Cyborg,HAS_CAST,Jean-Claude Van Damme,2
Cyborg,HAS_GENRE,Adventure,2
Cyborg,HAS_GENRE,Thriller,2
Cyborg,HAS_GENRE,Action,2
Cyborg,HAS_GENRE,Science Fiction,2
The Indian in the Cupboard,HAS_GENRE,Fantasy,2
The Indian in the Cupboard,HAS_GENRE,Family,2
The Indian in the Cupboard,HAS_GENRE,Adventure,2
Tales from the Darkside: The Movie,HAS_CAST,Christian Slater,2
Tales from the Darkside: The Movie,HAS_GENRE,Horror,2
Tales from the Darkside: The Movie,HAS_GENRE,Fantasy,2
Tales from the Darkside: The Movie,HAS_GENRE,Comedy,2
Tales from the Darkside: The Movie,HAS_GENRE,Thriller,2
The Seventh Sign,HAS_CAST,Demi Moore,2
The Seventh Sign,HAS_GENRE,Thriller,2
The Seventh Sign,HAS_GENRE,Drama,2
The Seventh Sign,HAS_GENRE,Horror,2
Legion,HAS_CAST,Lucas Black,2
Legion,HAS_CAST,Dennis Quaid,2
Legion,HAS_CAST,Paul Bettany,2
Legion,HAS_GENRE,Fantasy,2
Legion,HAS_GENRE,Action,2
Legion,HAS_GENRE,Horror,2
Creep,HAS_GENRE,Horror,2
Mafia!,HAS_GENRE,Crime,0
Mafia!,HAS_GENRE,Documentary,0
The Last Contract,HAS_GENRE,Crime,2
The Last Contract,HAS_GENRE,Thriller,2
In Time,HAS_CAST,Amanda Seyfried,2
In Time,HAS_CAST,Justin Timberlake,2
In Time,HAS_GENRE,Science Fiction,2
In Time,HAS_GENRE,Thriller,2
In Time,HAS_GENRE,Action,2
Spotlight,HAS_CAST,Rachel McAdams,2
Spotlight,HAS_CAST,Michael Keaton,2
Spotlight,HAS_CAST,Mark Ruffalo,2
Spotlight,HAS_GENRE,History,2
Spotlight,HAS_GENRE,Drama,2
Thomas and the Magic Railroad,HAS_CAST,Alec Baldwin,2
Thomas and the Magic Railroad,HAS_GENRE,Family,2
Thomas and the Magic Railroad,HAS_GENRE,Drama,2
Thomas and the Magic Railroad,HAS_GENRE,Animation,2
Secret in Their Eyes,HAS_CAST,Julia Roberts,2
Secret in Their Eyes,HAS_CAST,Nicole Kidman,2
Secret in Their Eyes,HAS_CAST,Chiwetel Ejiofor,2
Secret in Their Eyes,HAS_GENRE,Crime,2
Secret in Their Eyes,HAS_GENRE,Drama,2
Secret in Their Eyes,HAS_GENRE,Mystery,2
Secret in Their Eyes,HAS_GENRE,Thriller,2
The Inbetweeners 2,HAS_GENRE,Comedy,2
Sinister,HAS_CAST,Ethan Hawke,2
Sinister,HAS_GENRE,Mystery,2
Sinister,HAS_GENRE,Thriller,2
Sinister,HAS_GENRE,Horror,2
Take,HAS_CAST,Will Smith,0
Take,HAS_GENRE,misc,0
"Love, Wedding, Marriage",HAS_CAST,Mandy Moore,2
"Love, Wedding, Marriage",HAS_GENRE,Romance,2
"Love, Wedding, Marriage",HAS_GENRE,Comedy,2
Knock Knock,HAS_DIRECTOR,Eli Roth,2
Knock Knock,HAS_CAST,Keanu Reeves,2
Knock Knock,HAS_GENRE,Thriller,2
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",HAS_GENRE,Fantasy,2
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",HAS_GENRE,Family,2
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",HAS_GENRE,Adventure,2
Jesus,HAS_GENRE,Drama,0
Jesus,HAS_GENRE,Music,2
Who Framed Roger Rabbit,HAS_CAST,Bob Hoskins,2
Who Framed Roger Rabbit,HAS_GENRE,Crime,2
Who Framed Roger Rabbit,HAS_GENRE,Comedy,2
Who Framed Roger Rabbit,HAS_GENRE,Animation,2
Who Framed Roger Rabbit,HAS_GENRE,Fantasy,2
The Bounty Hunter,HAS_CAST,Jennifer Aniston,2
The Bounty Hunter,HAS_CAST,Gerard Butler,2
The Bounty Hunter,HAS_GENRE,Romance,2
The Bounty Hunter,HAS_GENRE,Action,2
The Bounty Hunter,HAS_GENRE,Comedy,2
Les Misérables,HAS_CAST,Amanda Seyfried,0
Les Misérables,HAS_CAST,Anne Hathaway,0
Les Misérables,HAS_CAST,Russell Crowe,0
Les Misérables,HAS_CAST,Hugh Jackman,0
Les Misérables,HAS_GENRE,Drama,2
Les Misérables,HAS_GENRE,History,2
Wild Wild West,HAS_CAST,Salma Hayek Pinault,2
Wild Wild West,HAS_CAST,Kevin Kline,2
Wild Wild West,HAS_CAST,Will Smith,2
Wild Wild West,HAS_GENRE,Western,2
Wild Wild West,HAS_GENRE,Science Fiction,2
Wild Wild West,HAS_GENRE,Comedy,2
Wild Wild West,HAS_GENRE,Adventure,2
Wild Wild West,HAS_GENRE,Action,2
X-Men: The Last Stand,HAS_CAST,Halle Berry,2
X-Men: The Last Stand,HAS_CAST,Patrick Stewart,2
X-Men: The Last Stand,HAS_CAST,Hugh Jackman,2
X-Men: The Last Stand,HAS_GENRE,Thriller,2
X-Men: The Last Stand,HAS_GENRE,Science Fiction,2
X-Men: The Last Stand,HAS_GENRE,Action,2
X-Men: The Last Stand,HAS_GENRE,Adventure,2
The Inbetweeners Movie,HAS_GENRE,Comedy,2
Surviving Gilligan's Island,HAS_GENRE,Drama,2
Surviving Gilligan's Island,HAS_GENRE,Comedy,2
Dolphin Tale 2,HAS_CAST,Harry Connick Jr.,2
Dolphin Tale 2,HAS_CAST,Ashley Judd,2
Dolphin Tale 2,HAS_CAST,Morgan Freeman,2
Dolphin Tale 2,HAS_GENRE,Drama,2
Dolphin Tale 2,HAS_GENRE,Family,2
Love & Other Drugs,HAS_CAST,Josh Gad,2
Love & Other Drugs,HAS_CAST,Hank Azaria,2
Love & Other Drugs,HAS_CAST,Anne Hathaway,2
Love & Other Drugs,HAS_CAST,Jake Gyllenhaal,2
Love & Other Drugs,HAS_GENRE,Romance,2
Love & Other Drugs,HAS_GENRE,Comedy,2
Love & Other Drugs,HAS_GENRE,Drama,2
The Photographer,HAS_GENRE,Drama,2
The Photographer,HAS_GENRE,Comedy,0
El Dorado,HAS_CAST,James Caan,2
El Dorado,HAS_CAST,Robert Mitchum,2
El Dorado,HAS_CAST,John Wayne,2
El Dorado,HAS_GENRE,Western,2
The Changeling,HAS_GENRE,Horror,2
The Gladiator,HAS_CAST,Nancy Allen,2
The Gladiator,HAS_GENRE,TV Movie,2
The Gladiator,HAS_GENRE,Drama,2
The Gladiator,HAS_GENRE,Action,2
The Gladiator,HAS_GENRE,Thriller,2
A Perfect World,HAS_DIRECTOR,Clint Eastwood,2
A Perfect World,HAS_CAST,Clint Eastwood,2
A Perfect World,HAS_CAST,Kevin Costner,2
A Perfect World,HAS_GENRE,Crime,2
A Perfect World,HAS_GENRE,Drama,2
Nocturnal Animals,HAS_CAST,Isla Fisher,2
Nocturnal Animals,HAS_CAST,Jake Gyllenhaal,2
Nocturnal Animals,HAS_CAST,Amy Adams,2
Nocturnal Animals,HAS_GENRE,Thriller,2
Nocturnal Animals,HAS_GENRE,Drama,2
The Getaway,HAS_CAST,Steve McQueen,2
The Getaway,HAS_GENRE,Thriller,2
The Getaway,HAS_GENRE,Crime,2
The Getaway,HAS_GENRE,Action,2
Annie Hall,HAS_WRITER,Woody Allen,2
Annie Hall,HAS_DIRECTOR,Woody Allen,2
Annie Hall,HAS_CAST,Diane Keaton,2
Annie Hall,HAS_CAST,Woody Allen,2
Annie Hall,HAS_GENRE,Romance,2
Annie Hall,HAS_GENRE,Drama,2
Annie Hall,HAS_GENRE,Comedy,2
Once Upon a Time in Mexico,HAS_CAST,Johnny Depp,2
Once Upon a Time in Mexico,HAS_CAST,Salma Hayek Pinault,2
Once Upon a Time in Mexico,HAS_CAST,Antonio Banderas,2
Once Upon a Time in Mexico,HAS_GENRE,Mystery,2
Once Upon a Time in Mexico,HAS_GENRE,Drama,2
Once Upon a Time in Mexico,HAS_GENRE,Action,2
Valley Girl,HAS_CAST,Nicolas Cage,2
Valley Girl,HAS_GENRE,Romance,2
Valley Girl,HAS_GENRE,Comedy,2
Code of Silence,HAS_GENRE,Crime,2
Code of Silence,HAS_GENRE,Action,2
Easy A,HAS_CAST,Amanda Bynes,2
Easy A,HAS_CAST,Emma Stone,2
Easy A,HAS_GENRE,Comedy,2
The Summit,HAS_GENRE,Documentary,0
The Summit,HAS_GENRE,Adventure,0
Beware the Slenderman,HAS_GENRE,Crime,2
Beware the Slenderman,HAS_GENRE,Documentary,2
Coraline,HAS_CAST,Keith David,2
Coraline,HAS_CAST,Dakota Fanning,2
Coraline,HAS_GENRE,Fantasy,2
Coraline,HAS_GENRE,Family,2
Coraline,HAS_GENRE,Animation,2
Sphere,HAS_CAST,Sharon Stone,2
Sphere,HAS_CAST,Dustin Hoffman,2
Sphere,HAS_GENRE,Thriller,2
Sphere,HAS_GENRE,Mystery,2
Sphere,HAS_GENRE,Science Fiction,2
Troy Black,HAS_GENRE,misc,0
Paradise,HAS_GENRE,Animation,0
It's Alive,HAS_GENRE,Science Fiction,2
It's Alive,HAS_GENRE,Horror,2
Babes in Toyland,HAS_GENRE,Family,2
Babes in Toyland,HAS_GENRE,Comedy,2
Babes in Toyland,HAS_GENRE,Fantasy,2
RV,HAS_CAST,Jeff Daniels,2
RV,HAS_CAST,Robin Williams,2
RV,HAS_GENRE,Comedy,2
RV,HAS_GENRE,Family,2
The Amityville Curse,HAS_GENRE,Thriller,2
The Amityville Curse,HAS_GENRE,Horror,2
Submarine,HAS_CAST,Sally Hawkins,2
Submarine,HAS_GENRE,Romance,2
Submarine,HAS_GENRE,Comedy,2
Submarine,HAS_GENRE,Drama,2
Zero Dark Thirty,HAS_CAST,Jason Clarke,2
Zero Dark Thirty,HAS_GENRE,History,0
Zero Dark Thirty,HAS_GENRE,Drama,2
Zero Dark Thirty,HAS_GENRE,Thriller,2
Weird Science,HAS_DIRECTOR,John Hughes,2
Weird Science,HAS_CAST,Kelly LeBrock,2
Weird Science,HAS_GENRE,Science Fiction,2
Weird Science,HAS_GENRE,Fantasy,0
Weird Science,HAS_GENRE,Comedy,2
Now and Then,HAS_CAST,Christina Ricci,2
Now and Then,HAS_GENRE,Romance,2
Now and Then,HAS_GENRE,Drama,2
Now and Then,HAS_GENRE,Comedy,2
Private School,HAS_GENRE,Romance,2
Private School,HAS_GENRE,Comedy,2
Resident Evil: Vendetta,HAS_GENRE,Science Fiction,2
Resident Evil: Vendetta,HAS_GENRE,Action,2
